EmployeeID,FirstName,LastName,Gender,DateOfBirth,Age,Department,JobRole,EmploymentType,HireDate,ExperienceYears,Team,Manager,Branch,Location,Email,PhoneNumber,AttendanceDate,DayOfWeek,Month,Quarter,Year,Shift,PreferredShift,AttendanceStatus,ClockInTime,ClockOutTime,WorkingHours,BreakHours,OvertimeHours,LateMinutes,EarlyDepartureMinutes,ProductivityScore,PerformanceRating,TasksAssigned,TasksCompleted,AttendanceRate,UtilizationRate,CapacityUtilization,EfficiencyScore,LeaveBalance,AbsenceCount,CustomerOrders,DailySales,WorkloadIndex,CurrentCapacity,RequiredCapacity,AvailableHeadroom,CapacityLoad,PeakUtilization,ScalingEvents,PublicHoliday,Weekend,WeatherCondition,Season,SpecialEvent,HistoricalDemand,WorkforceDemand,WorkforceStatus,AlertLevel,NotificationType,ProcessingStatus,LastUpdated
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-01-20,Saturday,1,1,2024,Morning,Morning,Absent,,,,,,,,,,0,0,70,,,,23,2,6543,269603.58,70.1,237,235,2,99.2,74.1,0,No,Yes,Sunny,Winter,None,105.9,113.7,Balanced,Medium,Attendance Monitoring,Completed,2024-01-20T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-01-21,Sunday,1,1,2024,Morning,Morning,Leave,,,,,,,,,,0,0,66.7,,,,23,2,6525,276912.35,66.4,235,242,-7,103,74.8,0,No,Yes,Cloudy,Winter,None,105.5,114.6,Balanced,Medium,Attendance Monitoring,Completed,2024-01-21T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-01-22,Monday,1,1,2024,Morning,Morning,Present,07:23,16:29,8.1,1,0,0,0,60,1,36,22,68.2,103.8,90.1,43.1,23,2,6061,252422.44,63.5,219,229,-10,104.6,71.3,0,No,No,Cloudy,Winter,None,106.6,103.9,Balanced,Medium,Attendance Monitoring,Completed,2024-01-22T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-01-23,Tuesday,1,1,2024,Morning,Morning,Present,07:25,15:43,7.2,1.1,0,0,0,65.7,2,33,22,69.6,89.2,79.1,51.5,23,2,6121,268772.42,62.2,228,232,-4,101.8,70,0,No,No,Rainy,Winter,None,105,104.1,Balanced,Medium,Attendance Monitoring,Completed,2024-01-23T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-01-24,Wednesday,1,1,2024,Morning,Morning,Leave,,,,,,,,,,0,0,66.7,,,,22,2,5853,218977.29,57.2,225,228,-3,101.3,70,0,No,No,Cloudy,Winter,None,100.3,96.8,Balanced,Medium,Attendance Monitoring,Completed,2024-01-24T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-01-25,Thursday,1,1,2024,Morning,Morning,Present,07:15,15:57,7.6,1.1,0,0,0,64,1,38,24,68,94,85.6,47.6,22,2,5936,256736.56,60.2,236,234,2,99.2,70,0,No,No,Rainy,Winter,None,99.7,97.7,Balanced,Low,Routine Update,Completed,2024-01-25T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-01-26,Friday,1,1,2024,Rotational,Morning,Absent,,,,,,,,,,0,0,65.4,,,,22,3,6084,274982.05,61.6,224,228,-4,101.8,72.7,0,No,No,Rainy,Winter,None,103.2,103,Balanced,Medium,Attendance Monitoring,Completed,2024-01-26T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-01-27,Saturday,1,1,2024,Morning,Morning,Remote Work,07:19,17:16,8.9,1.3,0,0,15,64.5,1,33,22,66.7,106.3,95.4,50.6,22,3,6136,227121.17,61,241,236,5,97.9,71.8,0,No,Yes,Windy,Winter,None,113.7,106.2,Balanced,Medium,Attendance Monitoring,Completed,2024-01-27T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-01-28,Sunday,1,1,2024,Morning,Morning,Leave,,,,,,,,,,0,0,64.3,,,,22,3,6203,260602.73,66.1,230,234,-4,101.7,71,0,No,Yes,Snowy,Winter,None,114.6,106,Balanced,Medium,Attendance Monitoring,Completed,2024-01-28T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-01-29,Monday,1,1,2024,Rotational,Morning,Present,17:57,04:27,9.6,0.9,0,4,0,60,1,33,20,65.5,115.2,103,42.8,22,3,6317,260412.04,61.9,225,235,-10,104.4,70,0,No,No,Rainy,Winter,None,103.9,108.2,Balanced,Medium,Attendance Monitoring,Completed,2024-01-29T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-01-30,Tuesday,1,1,2024,Evening,Morning,Present,15:11,23:35,7.4,1,0,0,0,61.2,1,39,25,66.7,96.1,81.1,46.2,22,3,6159,250904.25,63.9,235,236,-1,100.4,71.8,0,No,No,Snowy,Winter,None,104.1,104.1,Balanced,Medium,Attendance Monitoring,Completed,2024-01-30T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-01-31,Wednesday,1,1,2024,Evening,Morning,Present,15:22,23:46,7.7,0.7,0,0,0,60,1,32,20,67.7,99.9,89.2,44.1,22,3,5948,271127.48,59.7,227,228,-1,100.4,70.1,0,No,No,Snowy,Winter,None,96.8,99.2,Balanced,Medium,Attendance Monitoring,Completed,2024-01-31T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-02-01,Thursday,2,1,2024,Rotational,Morning,Present,20:10,04:40,7.7,0.8,0,10,0,60,1,33,20,68.8,101,87.4,42.8,22,3,6160,232225.84,61.4,234,231,3,98.7,70,0,No,No,Rainy,Winter,None,97.7,103.3,Balanced,Low,Routine Update,Completed,2024-02-01T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-02-02,Friday,2,1,2024,Morning,Morning,Present,07:20,18:50,8.3,1,2.2,0,0,60,1,36,22,69.7,102.5,116.2,43.1,22,3,5941,237705.51,60.2,234,230,4,98.3,72.8,0,No,No,Cloudy,Winter,None,103,100.8,Balanced,Low,Routine Update,Completed,2024-02-02T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-02-03,Saturday,2,1,2024,Morning,Morning,Leave,,,,,,,,,,0,0,67.6,,,,22,3,6471,287152.71,68.9,242,236,6,97.5,71.5,0,No,Yes,Cloudy,Winter,None,106.2,113.4,Balanced,Medium,Attendance Monitoring,Completed,2024-02-03T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-02-04,Sunday,2,1,2024,Morning,Morning,Present,07:03,16:33,8.6,0.9,0,0,0,63,1,39,24,68.6,108.3,94.9,45.6,22,3,6452,248392.77,68.6,237,238,-1,100.4,74.2,0,No,Yes,Windy,Winter,None,106,112.8,Balanced,Medium,Attendance Monitoring,Completed,2024-02-04T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-02-05,Monday,2,1,2024,Morning,Morning,Present,07:38,18:08,9.5,1,0,29,0,60,1,37,22,69.4,120.8,107,42,22,3,6289,289349.3,66.3,235,230,5,97.9,74.8,0,No,No,Sunny,Winter,None,108.2,109.4,Balanced,Medium,Attendance Monitoring,Completed,2024-02-05T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-02-06,Tuesday,2,1,2024,Morning,Morning,Present,07:01,15:41,7.8,1,0,0,8,64,1,35,22,70.3,100.8,85.4,47.3,22,3,6085,260672.62,60.1,229,232,-3,101.3,70,0,No,No,Windy,Winter,None,104.1,100.9,Balanced,Medium,Attendance Monitoring,Completed,2024-02-06T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-02-07,Wednesday,2,1,2024,Evening,Morning,Present,15:15,01:57,9.4,1.3,0,0,0,60.3,1,33,20,71.1,114.9,100.8,43,22,3,5946,231221.25,57,230,233,-3,101.3,70,0,No,No,Rainy,Winter,None,99.2,98.9,Balanced,Medium,Attendance Monitoring,Completed,2024-02-07T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-02-08,Thursday,2,1,2024,Morning,Morning,Present,07:24,19:00,8.8,1.3,1.5,0,0,64.5,2,33,21,71.8,112.7,114.5,48.3,22,3,5932,261911.83,57.6,222,229,-7,103.2,72.2,0,No,No,Rainy,Winter,None,103.3,100.5,Balanced,Medium,Attendance Monitoring,Completed,2024-02-08T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-02-09,Friday,2,1,2024,Rotational,Morning,Present,17:55,03:25,8.6,0.9,0,0,0,61.4,1,34,20,72.5,111.4,97.6,42.5,22,3,5976,248139,58.8,228,227,1,99.6,70,0,No,No,Rainy,Winter,None,100.8,98.1,Balanced,Low,Routine Update,Completed,2024-02-09T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-02-10,Saturday,2,1,2024,Morning,Morning,Present,07:43,17:31,8.9,0.9,0,24,0,60.6,1,37,21,73.2,110.3,96.8,40.5,22,3,6373,242816.31,69.5,240,235,5,97.9,73.3,0,No,Yes,Cloudy,Winter,None,113.4,112.9,Balanced,Medium,Attendance Monitoring,Completed,2024-02-10T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-02-11,Sunday,2,1,2024,Morning,Morning,Present,07:07,16:55,8.8,1,0,0,0,63.3,1,34,20,73.8,105.1,96.7,43.8,22,3,6312,264991.93,63.5,232,234,-2,100.9,70.3,0,No,Yes,Cloudy,Winter,None,112.8,108.8,Balanced,Medium,Attendance Monitoring,Completed,2024-02-11T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-02-12,Monday,2,1,2024,Morning,Morning,Present,07:05,16:38,8.9,1,0,0,21,60.2,1,37,21,74.4,114.6,95.8,40.2,22,3,6148,255768.4,62.6,221,231,-10,104.5,71.5,0,No,No,Rainy,Winter,None,109.4,101.7,Balanced,Medium,Attendance Monitoring,Completed,2024-02-12T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-02-13,Tuesday,2,1,2024,Morning,Morning,Present,07:28,15:46,7.3,1,0,0,0,62.1,1,36,22,75,89,84.4,44.6,22,3,5991,262092.62,60.6,215,224,-9,104.2,70,0,No,No,Snowy,Winter,None,100.9,98.1,Balanced,Medium,Attendance Monitoring,Completed,2024-02-13T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-02-14,Wednesday,2,1,2024,Morning,Morning,Present,07:12,17:36,9.2,1.2,0,0,0,62.1,1,35,22,75.6,116.6,105.6,45.9,22,3,6065,270273.4,62.7,224,232,-8,103.6,74.3,0,No,No,Rainy,Winter,None,98.9,102.2,Balanced,Medium,Attendance Monitoring,Completed,2024-02-14T23:59:00Z
EMP0001,Seren,Stevenson,Female,1977-01-20,47,Operations,Operations Analyst,Full-Time,2022-08-20,5,Team Bravo,Fiona Clarke,Birmingham Distribution Hub (BHX2),Birmingham,seren.stevenson@nexafreight.co.uk,+44 4273170353,2024-02-15,Thursday,2,1,2024,Morning,Morning,Absent,,,,,,,,,,0,0,73.9,,,,22,4,6057,225099.67,58.1,222,226,-4,101.8,72.3,0,No,No,Snowy,Winter,None,100.5,101.6,Balanced,Medium,Attendance Monitoring,Completed,2024-02-15T23:59:00Z
